id,date,store_nbr,family,sales,onpromotion,warehouse_id,supplier_id,lead_time_days,purchase_price,selling_price,storage_cost_per_unit
2224010,2016-06-05,11,DAIRY,1014.0,1,W3,S2,7,10.08,15.55,0.06
2224011,2016-06-05,11,DELI,655.778,3,W1,S5,8,27.53,46.64,0.05
2224012,2016-06-05,11,EGGS,314.0,0,W2,S5,8,47.57,82.7,0.07
2224013,2016-06-05,11,FROZEN FOODS,166.0,2,W2,S3,10,40.49,50.75,0.07
2224014,2016-06-05,11,GROCERY I,11767.526,32,W3,S3,10,19.65,33.11,0.06
2224015,2016-06-05,11,GROCERY II,23.0,5,W2,S4,3,20.8,31.68,0.07
2224016,2016-06-05,11,HARDWARE,1.0,0,W2,S1,5,22.37,35.07,0.07
2224017,2016-06-05,11,HOME AND KITCHEN I,42.0,0,W2,S1,5,13.71,19.63,0.07
2224018,2016-06-05,11,HOME AND KITCHEN II,22.0,0,W3,S3,10,49.68,61.78,0.06
2224019,2016-06-05,11,HOME APPLIANCES,0.0,0,W3,S1,5,36.71,64.88,0.06
2224020,2016-06-05,11,HOME CARE,838.0,3,W3,S5,8,39.54,69.66,0.06
2224021,2016-06-05,11,LADIESWEAR,12.0,0,W1,S1,5,37.79,49.79,0.05
2224035,2016-06-05,12,AUTOMOTIVE,4.0,0,W2,S4,3,28.6,40.95,0.07
2224036,2016-06-05,12,BABY CARE,1.0,0,W1,S1,5,42.65,66.34,0.05
2224037,2016-06-05,12,BEAUTY,1.0,1,W3,S1,5,19.51,29.99,0.06
2224038,2016-06-05,12,BEVERAGES,2227.0,6,W1,S4,3,25.53,32.52,0.05
2224039,2016-06-05,12,BOOKS,0.0,0,W2,S4,3,23.03,27.79,0.07
2224040,2016-06-05,12,BREAD/BAKERY,302.0,43,W2,S3,10,48.1,86.01,0.07
2224041,2016-06-05,12,CELEBRATION,13.0,0,W3,S4,3,11.56,20.69,0.06
2224042,2016-06-05,12,CLEANING,1092.0,15,W3,S3,10,13.02,19.93,0.06
2224043,2016-06-05,12,DAIRY,608.0,0,W1,S5,8,48.24,70.66,0.05
2224044,2016-06-05,12,DELI,372.0,4,W3,S2,7,37.5,66.57,0.06
2224045,2016-06-05,12,EGGS,66.0,0,W1,S1,5,35.44,52.54,0.05
2224046,2016-06-05,12,FROZEN FOODS,40.0,3,W2,S4,3,42.77,63.44,0.07
2224047,2016-06-05,12,GROCERY I,3650.0,29,W2,S1,5,46.67,59.45,0.07
2224048,2016-06-05,12,GROCERY II,11.0,2,W2,S5,8,45.85,65.07,0.07
2224049,2016-06-05,12,HARDWARE,1.0,0,W2,S2,7,45.59,72.43,0.07
2224050,2016-06-05,12,HOME AND KITCHEN I,11.0,0,W2,S4,3,43.55,71.35,0.07
2224051,2016-06-05,12,HOME AND KITCHEN II,21.0,0,W1,S3,10,14.82,26.64,0.05
2224052,2016-06-05,12,HOME APPLIANCES,1.0,0,W2,S3,10,35.41,59.29,0.07
2224053,2016-06-05,12,HOME CARE,282.0,3,W1,S4,3,29.64,47.68,0.05
2224054,2016-06-05,12,LADIESWEAR,0.0,0,W2,S4,3,41.22,53.97,0.07
2224068,2016-06-05,13,AUTOMOTIVE,6.0,0,W1,S5,8,48.21,68.26,0.05
2224069,2016-06-05,13,BABY CARE,0.0,0,W1,S2,7,24.58,40.2,0.05
2224070,2016-06-05,13,BEAUTY,2.0,1,W1,S4,3,40.19,59.71,0.05
2224071,2016-06-05,13,BEVERAGES,1559.0,12,W3,S3,10,18.48,30.63,0.06
2224072,2016-06-05,13,BOOKS,0.0,0,W1,S2,7,26.86,42.9,0.05
2224073,2016-06-05,13,BREAD/BAKERY,186.0,41,W1,S4,3,38.92,57.59,0.05
2224074,2016-06-05,13,CELEBRATION,9.0,0,W2,S2,7,13.48,18.89,0.07
2224075,2016-06-05,13,CLEANING,992.0,19,W1,S5,8,44.48,57.65,0.05
2224076,2016-06-05,13,DAIRY,396.0,3,W1,S4,3,46.68,68.37,0.05
2224077,2016-06-05,13,DELI,252.0,4,W3,S4,3,44.88,72.01,0.06
2224078,2016-06-05,13,EGGS,84.0,0,W2,S2,7,10.03,12.47,0.07
2224079,2016-06-05,13,FROZEN FOODS,53.0,1,W3,S4,3,42.14,58.59,0.06
2224080,2016-06-05,13,GROCERY I,3187.0,33,W3,S2,7,45.88,58.76,0.06
2224081,2016-06-05,13,GROCERY II,6.0,2,W3,S2,7,49.35,67.86,0.06
2224082,2016-06-05,13,HARDWARE,1.0,0,W1,S4,3,11.34,19.1,0.05
2224083,2016-06-05,13,HOME AND KITCHEN I,19.0,0,W3,S3,10,32.55,46.79,0.06
2224084,2016-06-05,13,HOME AND KITCHEN II,6.0,0,W3,S5,8,45.28,78.02,0.06
2224085,2016-06-05,13,HOME APPLIANCES,1.0,0,W2,S2,7,39.24,64.32,0.07
2224086,2016-06-05,13,HOME CARE,223.0,3,W2,S3,10,44.17,62.72,0.07
2224087,2016-06-05,13,LADIESWEAR,6.0,0,W2,S2,7,37.94,49.22,0.07
2225718,2016-06-06,1,AUTOMOTIVE,4.0,0,W2,S3,10,10.97,13.18,0.07
2225719,2016-06-06,1,BABY CARE,0.0,0,W3,S4,3,45.13,65.66,0.06
2225720,2016-06-06,1,BEAUTY,0.0,0,W2,S5,8,34.71,52.14,0.07
2225721,2016-06-06,1,BEVERAGES,2098.0,36,W1,S3,10,19.9,29.23,0.05
2225722,2016-06-06,1,BOOKS,0.0,0,W3,S1,5,37.19,52.81,0.06
2225723,2016-06-06,1,BREAD/BAKERY,471.586,2,W2,S2,7,30.58,50.04,0.07
2225724,2016-06-06,1,CELEBRATION,9.0,0,W3,S3,10,38.7,48.63,0.06
2225725,2016-06-06,1,CLEANING,720.0,3,W2,S5,8,28.91,36.57,0.07
2225726,2016-06-06,1,DAIRY,801.0,2,W3,S5,8,14.1,21.55,0.06
2225727,2016-06-06,1,DELI,130.705,5,W2,S5,8,46.49,56.64,0.07
2225728,2016-06-06,1,EGGS,135.0,0,W1,S3,10,37.32,53.68,0.05
2225729,2016-06-06,1,FROZEN FOODS,86.0,1,W2,S3,10,38.56,50.81,0.07
2225730,2016-06-06,1,GROCERY I,2821.0,51,W3,S4,3,40.7,54.02,0.06
2225731,2016-06-06,1,GROCERY II,13.0,0,W3,S1,5,30.49,45.45,0.06
2225732,2016-06-06,1,HARDWARE,0.0,0,W1,S3,10,38.55,58.67,0.05
2225733,2016-06-06,1,HOME AND KITCHEN I,17.0,0,W3,S4,3,18.47,26.75,0.06
2225734,2016-06-06,1,HOME AND KITCHEN II,19.0,0,W1,S2,7,28.75,36.81,0.05
2225735,2016-06-06,1,HOME APPLIANCES,0.0,0,W3,S1,5,37.66,55.82,0.06
2225736,2016-06-06,1,HOME CARE,213.0,0,W3,S5,8,42.2,70.89,0.06
2225737,2016-06-06,1,LADIESWEAR,15.0,0,W1,S1,5,48.72,78.27,0.05
2225751,2016-06-06,10,AUTOMOTIVE,3.0,0,W3,S2,7,44.43,67.14,0.06
2225752,2016-06-06,10,BABY CARE,0.0,0,W3,S3,10,11.66,14.98,0.06
2225753,2016-06-06,10,BEAUTY,1.0,1,W1,S3,10,17.07,26.71,0.05
2225754,2016-06-06,10,BEVERAGES,974.0,6,W2,S4,3,37.18,55.88,0.07
2225755,2016-06-06,10,BOOKS,0.0,0,W1,S3,10,13.28,22.51,0.05
2225756,2016-06-06,10,BREAD/BAKERY,134.0,9,W3,S3,10,49.81,64.33,0.06
2225757,2016-06-06,10,CELEBRATION,0.0,0,W2,S1,5,28.85,41.34,0.07
2225758,2016-06-06,10,CLEANING,841.0,13,W2,S2,7,37.46,47.22,0.07
2225759,2016-06-06,10,DAIRY,313.0,0,W2,S5,8,11.91,18.04,0.07
2225760,2016-06-06,10,DELI,211.0,1,W1,S5,8,27.22,47.42,0.05
2225761,2016-06-06,10,EGGS,93.0,8,W2,S4,3,19.58,34.59,0.07
2225762,2016-06-06,10,FROZEN FOODS,41.0,0,W2,S2,7,14.19,17.29,0.07
2225763,2016-06-06,10,GROCERY I,3042.0,23,W2,S1,5,36.9,52.45,0.07
2225764,2016-06-06,10,GROCERY II,1.0,0,W3,S5,8,49.07,68.47,0.06
2225765,2016-06-06,10,HARDWARE,2.0,0,W1,S4,3,22.2,35.07,0.05
2225766,2016-06-06,10,HOME AND KITCHEN I,13.0,0,W1,S3,10,47.14,76.61,0.05
2225767,2016-06-06,10,HOME AND KITCHEN II,2.0,0,W3,S3,10,10.12,13.29,0.06
2225768,2016-06-06,10,HOME APPLIANCES,0.0,0,W2,S1,5,36.52,47.85,0.07
2225769,2016-06-06,10,HOME CARE,186.0,2,W3,S5,8,31.23,42.81,0.06
2225770,2016-06-06,10,LADIESWEAR,3.0,0,W3,S3,10,24.76,30.09,0.06
2225784,2016-06-06,11,AUTOMOTIVE,7.0,0,W2,S4,3,26.7,41.23,0.07
2225785,2016-06-06,11,BABY CARE,0.0,0,W2,S4,3,34.03,55.08,0.07
2225786,2016-06-06,11,BEAUTY,7.0,1,W1,S5,8,32.32,38.88,0.05
2225787,2016-06-06,11,BEVERAGES,3415.0,15,W2,S1,5,30.33,44.27,0.07
2225788,2016-06-06,11,BOOKS,0.0,0,W3,S4,3,49.32,72.7,0.06
2225789,2016-06-06,11,BREAD/BAKERY,656.0,11,W3,S2,7,40.74,63.8,0.06
2225790,2016-06-06,11,CELEBRATION,9.0,0,W2,S4,3,17.14,28.3,0.07
2225791,2016-06-06,11,CLEANING,2175.0,20,W1,S1,5,46.7,80.33,0.05
2225792,2016-06-06,11,DAIRY,583.0,3,W3,S4,3,29.7,38.43,0.06
2225793,2016-06-06,11,DELI,509.256,3,W2,S3,10,10.56,15.18,0.07
2225794,2016-06-06,11,EGGS,209.0,19,W1,S1,5,41.44,64.62,0.05
2225795,2016-06-06,11,FROZEN FOODS,141.813,3,W1,S3,10,24.11,36.01,0.05
2225796,2016-06-06,11,GROCERY I,8328.263,38,W3,S3,10,49.96,79.89,0.06
2225797,2016-06-06,11,GROCERY II,16.0,0,W3,S5,8,31.75,48.91,0.06
2225798,2016-06-06,11,HARDWARE,0.0,0,W1,S1,5,20.81,29.06,0.05
2225799,2016-06-06,11,HOME AND KITCHEN I,17.0,0,W1,S3,10,40.08,70.17,0.05
2225800,2016-06-06,11,HOME AND KITCHEN II,7.0,0,W1,S5,8,21.13,35.78,0.05
2225801,2016-06-06,11,HOME APPLIANCES,1.0,0,W2,S5,8,10.99,17.99,0.07
2225802,2016-06-06,11,HOME CARE,592.0,3,W3,S3,10,13.86,19.85,0.06
2225803,2016-06-06,11,LADIESWEAR,13.0,0,W1,S3,10,36.29,44.67,0.05
2225817,2016-06-06,12,AUTOMOTIVE,4.0,0,W3,S2,7,18.56,33.13,0.06
2225818,2016-06-06,12,BABY CARE,0.0,0,W3,S1,5,19.51,31.35,0.06
2225819,2016-06-06,12,BEAUTY,1.0,0,W3,S5,8,15.96,21.9,0.06
2225820,2016-06-06,12,BEVERAGES,1569.0,6,W1,S1,5,20.26,29.84,0.05
2225821,2016-06-06,12,BOOKS,0.0,0,W2,S5,8,40.4,54.49,0.07
2225822,2016-06-06,12,BREAD/BAKERY,191.0,11,W1,S4,3,30.55,50.25,0.05
2225823,2016-06-06,12,CELEBRATION,13.0,0,W3,S4,3,18.64,29.58,0.06
2225824,2016-06-06,12,CLEANING,1007.0,18,W1,S5,8,19.9,30.08,0.05
2225825,2016-06-06,12,DAIRY,480.0,1,W1,S2,7,25.13,35.82,0.05
2225826,2016-06-06,12,DELI,264.0,3,W3,S4,3,49.85,68.99,0.06
2225827,2016-06-06,12,EGGS,70.0,13,W3,S1,5,16.96,28.63,0.06
2225828,2016-06-06,12,FROZEN FOODS,26.0,2,W1,S3,10,42.12,60.46,0.05
2225829,2016-06-06,12,GROCERY I,3324.0,26,W1,S1,5,44.63,66.32,0.05
2225830,2016-06-06,12,GROCERY II,11.0,0,W1,S1,5,48.21,62.88,0.05
2225831,2016-06-06,12,HARDWARE,0.0,0,W1,S1,5,34.19,58.78,0.05
2225832,2016-06-06,12,HOME AND KITCHEN I,7.0,0,W2,S5,8,14.0,18.87,0.07
2225833,2016-06-06,12,HOME AND KITCHEN II,15.0,0,W1,S5,8,10.93,14.23,0.05
2225834,2016-06-06,12,HOME APPLIANCES,0.0,0,W2,S1,5,27.72,43.65,0.07
2225835,2016-06-06,12,HOME CARE,173.0,3,W3,S3,10,24.03,30.77,0.06
2225836,2016-06-06,12,LADIESWEAR,0.0,0,W2,S2,7,44.49,79.49,0.07
2225850,2016-06-06,13,AUTOMOTIVE,9.0,0,W3,S2,7,33.88,52.03,0.06
2225851,2016-06-06,13,BABY CARE,0.0,0,W2,S4,3,43.73,53.68,0.07
2225852,2016-06-06,13,BEAUTY,2.0,1,W3,S4,3,32.82,42.13,0.06
2225853,2016-06-06,13,BEVERAGES,1264.0,8,W1,S3,10,19.1,33.61,0.05
2225854,2016-06-06,13,BOOKS,0.0,0,W2,S1,5,17.98,27.49,0.07
2225855,2016-06-06,13,BREAD/BAKERY,140.0,11,W2,S5,8,25.81,36.47,0.07
2225856,2016-06-06,13,CELEBRATION,1.0,0,W3,S4,3,11.17,18.06,0.06
2225857,2016-06-06,13,CLEANING,799.0,18,W3,S1,5,29.89,42.55,0.06
2225858,2016-06-06,13,DAIRY,408.0,3,W2,S2,7,20.9,26.87,0.07
2225859,2016-06-06,13,DELI,154.0,2,W3,S3,10,11.83,19.48,0.06
2225860,2016-06-06,13,EGGS,50.0,10,W1,S5,8,28.98,41.11,0.05
2225861,2016-06-06,13,FROZEN FOODS,29.0,3,W2,S5,8,35.64,63.74,0.07
2225862,2016-06-06,13,GROCERY I,3141.0,34,W1,S4,3,14.03,19.09,0.05
2225863,2016-06-06,13,GROCERY II,3.0,0,W2,S1,5,34.34,42.82,0.07
2225864,2016-06-06,13,HARDWARE,1.0,0,W1,S5,8,47.72,73.91,0.05
2225865,2016-06-06,13,HOME AND KITCHEN I,9.0,0,W2,S2,7,25.06,31.58,0.07
2225866,2016-06-06,13,HOME AND KITCHEN II,11.0,0,W3,S2,7,49.27,82.65,0.06
2225867,2016-06-06,13,HOME APPLIANCES,0.0,0,W2,S3,10,41.28,58.72,0.07
2225868,2016-06-06,13,HOME CARE,179.0,2,W1,S3,10,10.38,18.52,0.05
2225869,2016-06-06,13,LADIESWEAR,3.0,0,W2,S2,7,47.81,83.2,0.07
2227500,2016-06-07,1,AUTOMOTIVE,3.0,0,W1,S2,7,30.4,45.88,0.05
2227501,2016-06-07,1,BABY CARE,0.0,0,W1,S1,5,34.02,48.06,0.05
2227502,2016-06-07,1,BEAUTY,0.0,0,W1,S5,8,34.37,61.65,0.05
2227503,2016-06-07,1,BEVERAGES,1762.0,26,W3,S1,5,25.65,36.29,0.06
2227504,2016-06-07,1,BOOKS,0.0,0,W2,S3,10,27.76,35.24,0.07
2227505,2016-06-07,1,BREAD/BAKERY,417.963,2,W1,S3,10,30.75,50.5,0.05
2227506,2016-06-07,1,CELEBRATION,17.0,0,W3,S3,10,48.62,82.52,0.06
2227507,2016-06-07,1,CLEANING,815.0,4,W1,S5,8,18.74,26.13,0.05
2227508,2016-06-07,1,DAIRY,671.0,2,W2,S4,3,46.58,63.64,0.07
2227509,2016-06-07,1,DELI,117.344,4,W3,S3,10,49.03,71.45,0.06
2227510,2016-06-07,1,EGGS,101.0,1,W1,S3,10,26.99,35.6,0.05
2227511,2016-06-07,1,FROZEN FOODS,115.0,2,W1,S1,5,19.89,34.53,0.05
2227512,2016-06-07,1,GROCERY I,2790.0,49,W1,S1,5,28.47,48.74,0.05
2227513,2016-06-07,1,GROCERY II,21.0,0,W2,S4,3,14.06,22.83,0.07
2227514,2016-06-07,1,HARDWARE,5.0,0,W3,S4,3,42.86,72.68,0.06
2227515,2016-06-07,1,HOME AND KITCHEN I,69.0,0,W3,S4,3,22.59,30.52,0.06
2227516,2016-06-07,1,HOME AND KITCHEN II,19.0,1,W3,S4,3,22.17,32.96,0.06
2227517,2016-06-07,1,HOME APPLIANCES,0.0,0,W1,S1,5,36.94,52.44,0.05
2227518,2016-06-07,1,HOME CARE,188.0,0,W3,S3,10,32.45,54.98,0.06
2227519,2016-06-07,1,LADIESWEAR,21.0,0,W1,S1,5,33.43,43.09,0.05
2227533,2016-06-07,10,AUTOMOTIVE,1.0,0,W2,S2,7,29.38,38.59,0.07
2227534,2016-06-07,10,BABY CARE,0.0,0,W3,S2,7,28.03,43.99,0.06
2227535,2016-06-07,10,BEAUTY,2.0,1,W1,S3,10,22.63,32.38,0.05
2227536,2016-06-07,10,BEVERAGES,1067.0,11,W3,S4,3,21.31,27.47,0.06
2227537,2016-06-07,10,BOOKS,0.0,0,W3,S3,10,49.76,62.96,0.06
2227538,2016-06-07,10,BREAD/BAKERY,148.0,10,W2,S2,7,26.12,38.77,0.07
2227539,2016-06-07,10,CELEBRATION,1.0,0,W3,S3,10,30.28,49.75,0.06
2227540,2016-06-07,10,CLEANING,882.0,17,W2,S4,3,25.89,31.89,0.07
2227541,2016-06-07,10,DAIRY,352.0,2,W3,S1,5,39.05,64.24,0.06
2227542,2016-06-07,10,DELI,402.0,4,W3,S4,3,16.95,26.59,0.06
2227543,2016-06-07,10,EGGS,25.0,0,W3,S1,5,12.08,16.89,0.06
2227544,2016-06-07,10,FROZEN FOODS,41.6,2,W3,S2,7,48.96,59.65,0.06
2227545,2016-06-07,10,GROCERY I,2901.0,30,W3,S5,8,31.42,55.98,0.06
2227546,2016-06-07,10,GROCERY II,2.0,0,W3,S3,10,32.03,45.67,0.06
2227547,2016-06-07,10,HARDWARE,0.0,0,W2,S5,8,28.68,50.49,0.07
2227548,2016-06-07,10,HOME AND KITCHEN I,3.0,0,W2,S4,3,12.0,18.18,0.07
2227549,2016-06-07,10,HOME AND KITCHEN II,4.0,0,W1,S1,5,37.07,57.13,0.05
2227550,2016-06-07,10,HOME APPLIANCES,0.0,0,W3,S4,3,32.63,45.61,0.06
2227551,2016-06-07,10,HOME CARE,223.0,4,W2,S4,3,15.7,22.66,0.07
2227552,2016-06-07,10,LADIESWEAR,2.0,0,W3,S2,7,30.94,49.38,0.06
2227566,2016-06-07,11,AUTOMOTIVE,2.0,0,W3,S4,3,19.34,28.63,0.06
2227567,2016-06-07,11,BABY CARE,0.0,0,W2,S3,10,35.6,51.16,0.07
2227568,2016-06-07,11,BEAUTY,6.0,0,W3,S2,7,36.72,44.7,0.06
2227569,2016-06-07,11,BEVERAGES,2894.0,13,W2,S5,8,21.87,31.09,0.07
2227570,2016-06-07,11,BOOKS,0.0,0,W2,S4,3,13.76,18.09,0.07
2227571,2016-06-07,11,BREAD/BAKERY,648.0,10,W1,S5,8,41.92,73.72,0.05
2227572,2016-06-07,11,CELEBRATION,4.0,0,W1,S3,10,35.46,48.01,0.05
2227573,2016-06-07,11,CLEANING,2213.0,24,W1,S3,10,34.17,42.26,0.05
2227574,2016-06-07,11,DAIRY,550.0,1,W1,S3,10,33.92,44.1,0.05
2227575,2016-06-07,11,DELI,449.64,3,W3,S5,8,38.77,49.49,0.06
2227576,2016-06-07,11,EGGS,216.0,0,W3,S5,8,19.14,25.02,0.06
2227577,2016-06-07,11,FROZEN FOODS,101.0,0,W1,S1,5,26.27,35.34,0.05
2227578,2016-06-07,11,GROCERY I,7599.165,36,W2,S2,7,18.86,33.42,0.07
2227579,2016-06-07,11,GROCERY II,15.0,0,W2,S4,3,12.85,21.32,0.07
2227580,2016-06-07,11,HARDWARE,0.0,0,W2,S2,7,46.27,61.77,0.07
2227581,2016-06-07,11,HOME AND KITCHEN I,29.0,0,W2,S3,10,11.87,19.07,0.07
2227582,2016-06-07,11,HOME AND KITCHEN II,12.0,0,W3,S4,3,11.84,18.79,0.06
2227583,2016-06-07,11,HOME APPLIANCES,0.0,0,W2,S1,5,22.88,31.95,0.07
2227584,2016-06-07,11,HOME CARE,569.0,4,W2,S2,7,22.75,32.35,0.07
2227585,2016-06-07,11,LADIESWEAR,13.0,0,W1,S3,10,11.59,20.18,0.05
2227599,2016-06-07,12,AUTOMOTIVE,3.0,0,W2,S4,3,40.69,60.57,0.07
2227600,2016-06-07,12,BABY CARE,0.0,0,W3,S4,3,14.69,25.94,0.06
2227601,2016-06-07,12,BEAUTY,0.0,0,W2,S3,10,13.54,17.73,0.07
2227602,2016-06-07,12,BEVERAGES,1411.0,4,W2,S5,8,13.49,16.49,0.07
2227603,2016-06-07,12,BOOKS,0.0,0,W3,S2,7,35.77,53.48,0.06
2227604,2016-06-07,12,BREAD/BAKERY,199.0,9,W1,S4,3,16.77,26.06,0.05
2227605,2016-06-07,12,CELEBRATION,8.0,0,W3,S5,8,33.14,50.11,0.06
2227606,2016-06-07,12,CLEANING,923.0,15,W1,S1,5,18.04,28.69,0.05
2227607,2016-06-07,12,DAIRY,531.0,1,W2,S4,3,43.46,61.38,0.07
2227608,2016-06-07,12,DELI,270.0,4,W1,S4,3,17.48,22.39,0.05
2227609,2016-06-07,12,EGGS,35.0,0,W1,S1,5,27.19,37.2,0.05
2227610,2016-06-07,12,FROZEN FOODS,17.0,2,W1,S1,5,32.1,39.92,0.05
2227611,2016-06-07,12,GROCERY I,2819.0,32,W2,S4,3,45.21,56.16,0.07
2227612,2016-06-07,12,GROCERY II,8.0,0,W1,S3,10,18.6,26.51,0.05
2227613,2016-06-07,12,HARDWARE,0.0,0,W1,S1,5,34.82,60.53,0.05
2227614,2016-06-07,12,HOME AND KITCHEN I,4.0,0,W2,S5,8,11.25,16.83,0.07
2227615,2016-06-07,12,HOME AND KITCHEN II,7.0,0,W3,S1,5,41.01,53.38,0.06
2227616,2016-06-07,12,HOME APPLIANCES,0.0,0,W3,S4,3,31.08,44.03,0.06
2227617,2016-06-07,12,HOME CARE,175.0,3,W3,S4,3,47.8,85.4,0.06
2227618,2016-06-07,12,LADIESWEAR,0.0,0,W2,S2,7,41.01,49.98,0.07
2227632,2016-06-07,13,AUTOMOTIVE,2.0,0,W2,S5,8,26.03,40.63,0.07
2227633,2016-06-07,13,BABY CARE,0.0,0,W3,S2,7,26.63,41.71,0.06
2227634,2016-06-07,13,BEAUTY,0.0,0,W1,S1,5,10.26,17.74,0.05
2227635,2016-06-07,13,BEVERAGES,1046.0,7,W3,S2,7,43.52,63.09,0.06
2227636,2016-06-07,13,BOOKS,0.0,0,W2,S4,3,42.22,61.34,0.07
2227637,2016-06-07,13,BREAD/BAKERY,106.0,10,W1,S3,10,32.74,58.32,0.05
2227638,2016-06-07,13,CELEBRATION,0.0,0,W1,S1,5,25.02,30.38,0.05
2227639,2016-06-07,13,CLEANING,962.0,14,W2,S4,3,42.2,66.02,0.07
2227640,2016-06-07,13,DAIRY,255.0,0,W1,S1,5,34.41,55.78,0.05
2227641,2016-06-07,13,DELI,166.0,2,W3,S2,7,17.59,22.07,0.06
2227642,2016-06-07,13,EGGS,28.0,0,W2,S2,7,19.69,32.06,0.07
2227643,2016-06-07,13,FROZEN FOODS,19.0,2,W2,S1,5,34.23,54.62,0.07
2227644,2016-06-07,13,GROCERY I,2509.0,30,W2,S1,5,37.12,44.91,0.07
2227645,2016-06-07,13,GROCERY II,0.0,0,W2,S2,7,14.53,24.85,0.07
2227646,2016-06-07,13,HARDWARE,0.0,0,W1,S1,5,43.59,68.97,0.05
2227647,2016-06-07,13,HOME AND KITCHEN I,23.0,0,W2,S2,7,30.14,52.93,0.07
2227648,2016-06-07,13,HOME AND KITCHEN II,9.0,0,W2,S1,5,17.99,28.35,0.07
2227649,2016-06-07,13,HOME APPLIANCES,1.0,0,W1,S3,10,32.62,47.46,0.05
2227650,2016-06-07,13,HOME CARE,170.0,5,W2,S1,5,45.05,70.72,0.07
2227651,2016-06-07,13,LADIESWEAR,3.0,0,W1,S1,5,12.2,20.96,0.05
2229282,2016-06-08,1,AUTOMOTIVE,5.0,1,W1,S4,3,18.84,27.37,0.05
2229283,2016-06-08,1,BABY CARE,0.0,0,W2,S3,10,32.53,47.29,0.07
2229284,2016-06-08,1,BEAUTY,4.0,1,W3,S2,7,10.07,12.71,0.06
2229285,2016-06-08,1,BEVERAGES,1994.0,38,W2,S2,7,17.19,26.44,0.07
2229286,2016-06-08,1,BOOKS,0.0,0,W3,S5,8,19.47,28.55,0.06
2229287,2016-06-08,1,BREAD/BAKERY,545.531,3,W1,S3,10,45.36,64.72,0.05
2229288,2016-06-08,1,CELEBRATION,40.0,0,W3,S3,10,30.97,37.89,0.06
2229289,2016-06-08,1,CLEANING,783.0,4,W2,S1,5,35.29,55.13,0.07
2229290,2016-06-08,1,DAIRY,886.0,4,W2,S4,3,10.12,12.48,0.07
2229291,2016-06-08,1,DELI,170.733,6,W3,S2,7,25.47,31.91,0.06
2229292,2016-06-08,1,EGGS,172.0,0,W2,S2,7,27.89,34.34,0.07
2229293,2016-06-08,1,FROZEN FOODS,141.0,3,W3,S4,3,43.56,59.7,0.06
2229294,2016-06-08,1,GROCERY I,3208.0,55,W1,S4,3,17.79,26.87,0.05
2229295,2016-06-08,1,GROCERY II,19.0,0,W3,S3,10,12.61,19.64,0.06
2229296,2016-06-08,1,HARDWARE,2.0,0,W3,S4,3,42.99,60.49,0.06
2229297,2016-06-08,1,HOME AND KITCHEN I,32.0,0,W3,S4,3,18.48,29.89,0.06
2229298,2016-06-08,1,HOME AND KITCHEN II,17.0,0,W3,S1,5,37.63,62.79,0.06
2229299,2016-06-08,1,HOME APPLIANCES,0.0,0,W1,S3,10,13.66,21.33,0.05
2229300,2016-06-08,1,HOME CARE,194.0,0,W1,S5,8,36.9,51.84,0.05
2229301,2016-06-08,1,LADIESWEAR,13.0,0,W1,S5,8,26.93,33.06,0.05
2229315,2016-06-08,10,AUTOMOTIVE,1.0,0,W3,S2,7,47.12,83.02,0.06
2229316,2016-06-08,10,BABY CARE,0.0,0,W1,S4,3,18.02,32.2,0.05
2229317,2016-06-08,10,BEAUTY,0.0,0,W2,S1,5,12.69,15.97,0.07
2229318,2016-06-08,10,BEVERAGES,722.0,4,W1,S4,3,31.34,45.47,0.05
2229319,2016-06-08,10,BOOKS,0.0,0,W3,S2,7,46.7,62.2,0.06
2229320,2016-06-08,10,BREAD/BAKERY,100.0,8,W2,S4,3,18.14,27.71,0.07
2229321,2016-06-08,10,CELEBRATION,4.0,0,W3,S5,8,43.39,64.75,0.06
2229322,2016-06-08,10,CLEANING,791.0,10,W2,S3,10,23.57,31.32,0.07
2229323,2016-06-08,10,DAIRY,297.0,65,W3,S4,3,13.96,24.37,0.06
2229324,2016-06-08,10,DELI,232.0,1,W3,S5,8,33.59,58.31,0.06
2229325,2016-06-08,10,EGGS,46.0,0,W2,S5,8,30.88,49.95,0.07
2229326,2016-06-08,10,FROZEN FOODS,25.0,3,W1,S2,7,43.54,71.04,0.05
2229327,2016-06-08,10,GROCERY I,2041.0,26,W2,S3,10,14.12,19.9,0.07
2229328,2016-06-08,10,GROCERY II,1.0,0,W2,S2,7,35.81,51.29,0.07
2229329,2016-06-08,10,HARDWARE,0.0,0,W2,S1,5,34.82,51.98,0.07
2229330,2016-06-08,10,HOME AND KITCHEN I,4.0,0,W2,S3,10,49.8,78.87,0.07
2229331,2016-06-08,10,HOME AND KITCHEN II,4.0,0,W2,S1,5,23.12,33.77,0.07
2229332,2016-06-08,10,HOME APPLIANCES,1.0,0,W3,S3,10,11.78,16.06,0.06
2229333,2016-06-08,10,HOME CARE,149.0,2,W3,S5,8,26.45,45.53,0.06
2229334,2016-06-08,10,LADIESWEAR,2.0,0,W1,S1,5,28.58,39.09,0.05
2229348,2016-06-08,11,AUTOMOTIVE,6.0,1,W1,S3,10,24.76,38.98,0.05
2229349,2016-06-08,11,BABY CARE,0.0,0,W2,S3,10,35.22,57.29,0.07
